Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2007,2007,7021,Annual value,USD,154.4,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2008,2008,7021,Annual value,USD,169.7,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2009,2009,7021,Annual value,USD,175.8,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2010,2010,7021,Annual value,USD,206.1,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2011,2011,7021,Annual value,USD,360.7,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2012,2012,7021,Annual value,USD,299.7,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2013,2013,7021,Annual value,USD,212.6,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2014,2014,7021,Annual value,USD,182.3,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2015,2015,7021,Annual value,USD,170.8,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2016,2016,7021,Annual value,USD,175.5,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2017,2017,7021,Annual value,USD,189.8,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2018,2018,7021,Annual value,USD,242.4,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2019,2019,7021,Annual value,USD,155.1,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2020,2020,7021,Annual value,USD,178.1,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),112,Maize (corn),2021,2021,7021,Annual value,USD,219.2,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,244.4,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,214.2,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,236,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,567.9,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,568.8,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,573.7,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,678.1,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,979.3,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,1012.4,A,Official figure
PP,Producer Prices,466,Mali,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,1215.2,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,416.4,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,407.8,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,378.3,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,383.6,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,378.5,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,353.8,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,348.9,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,378.2,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,450.7,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,496.2,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,444.5,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,433.3,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,516.9,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,695.8,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,623.2,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,548.1,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,656.7,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,629.5,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,693.1,A,Official figure
PP,Producer Prices,470,Malta,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,622.2,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),112,Maize (corn),1991,1991,7021,Annual value,USD,2928.8,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),112,Maize (corn),1992,1992,7021,Annual value,USD,2757.8,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),112,Maize (corn),1993,1993,7021,Annual value,USD,1754.9,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),112,Maize (corn),1994,1994,7021,Annual value,USD,2023.1,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),112,Maize (corn),1995,1995,7021,Annual value,USD,3082.4,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),112,Maize (corn),1996,1996,7021,Annual value,USD,2915,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),112,Maize (corn),1997,1997,7021,Annual value,USD,2765.8,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),112,Maize (corn),1998,1998,7021,Annual value,USD,2228.4,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,8745,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,7902.4,A,Official figure
PP,Producer Prices,478,Mauritania,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,6366.9,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),1991,1991,7021,Annual value,USD,303.5,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),1992,1992,7021,Annual value,USD,321.3,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),1993,1993,7021,Annual value,USD,283.3,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),1995,1995,7021,Annual value,USD,287.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),1996,1996,7021,Annual value,USD,278.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),1997,1997,7021,Annual value,USD,237.4,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),1998,1998,7021,Annual value,USD,208.4,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),1999,1999,7021,Annual value,USD,198.5,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),2000,2000,7021,Annual value,USD,171.4,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),2001,2001,7021,Annual value,USD,154.5,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),112,Maize (corn),2002,2002,7021,Annual value,USD,150.2,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1992,1992,7021,Annual value,USD,334.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1993,1993,7021,Annual value,USD,425,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1994,1994,7021,Annual value,USD,434.3,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1995,1995,7021,Annual value,USD,460.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1996,1996,7021,Annual value,USD,445.7,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1997,1997,7021,Annual value,USD,427.4,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1998,1998,7021,Annual value,USD,375.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,1999,1999,7021,Annual value,USD,357.3,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2000,2000,7021,Annual value,USD,342.9,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2001,2001,7021,Annual value,USD,309,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2002,2002,7021,Annual value,USD,317.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2003,2003,7021,Annual value,USD,340.5,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2004,2004,7021,Annual value,USD,345.5,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2005,2005,7021,Annual value,USD,322.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2006,2006,7021,Annual value,USD,299.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2007,2007,7021,Annual value,USD,363.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2008,2008,7021,Annual value,USD,632.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2009,2009,7021,Annual value,USD,657.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2010,2010,7021,Annual value,USD,682.2,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2011,2011,7021,Annual value,USD,731.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2012,2012,7021,Annual value,USD,698.8,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2013,2013,7021,Annual value,USD,684,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2014,2014,7021,Annual value,USD,694,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2015,2015,7021,Annual value,USD,613.3,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2016,2016,7021,Annual value,USD,604.9,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2017,2017,7021,Annual value,USD,623.5,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2018,2018,7021,Annual value,USD,725.7,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2019,2019,7021,Annual value,USD,747,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2020,2020,7021,Annual value,USD,599.4,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),2211,Raw milk of cattle,2021,2021,7021,Annual value,USD,575.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,1992,1992,7021,Annual value,USD,55.8,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,1993,1993,7021,Annual value,USD,49.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,1994,1994,7021,Annual value,USD,60.2,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,1995,1995,7021,Annual value,USD,69,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,1996,1996,7021,Annual value,USD,76.7,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,1997,1997,7021,Annual value,USD,60.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,1998,1998,7021,Annual value,USD,60,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,1999,1999,7021,Annual value,USD,47.4,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2000,2000,7021,Annual value,USD,49.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2001,2001,7021,Annual value,USD,49.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2002,2002,7021,Annual value,USD,50.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2003,2003,7021,Annual value,USD,56.3,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2004,2004,7021,Annual value,USD,63.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2005,2005,7021,Annual value,USD,62.3,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2006,2006,7021,Annual value,USD,58.9,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2007,2007,7021,Annual value,USD,61.3,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2008,2008,7021,Annual value,USD,63.3,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2009,2009,7021,Annual value,USD,50.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2010,2010,7021,Annual value,USD,45.7,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2011,2011,7021,Annual value,USD,51.5,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2012,2012,7021,Annual value,USD,55.9,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2013,2013,7021,Annual value,USD,54.4,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2014,2014,7021,Annual value,USD,46.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2015,2015,7021,Annual value,USD,36.6,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2016,2016,7021,Annual value,USD,40.4,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2017,2017,7021,Annual value,USD,40,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2018,2018,7021,Annual value,USD,30.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2019,2019,7021,Annual value,USD,32.1,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2020,2020,7021,Annual value,USD,35.7,A,Official figure
PP,Producer Prices,480,Mauritius,5532,Producer Price (USD/tonne),1802,Sugar cane,2021,2021,7021,Annual value,USD,34.9,A,Official figure
PP,Producer Prices,484,Mexico,5532,Producer Price (USD/tonne),112,Maize (corn),1991,1991,7021,Annual value,USD,234.2,A,Official figure
PP,Producer Prices,484,Mexico,5532,Producer Price (USD/tonne),112,Maize (corn),1992,1992,7021,Annual value,USD,245.9,A,Official figure
PP,Producer Prices,484,Mexico,5532,Producer Price (USD/tonne),112,Maize (corn),1993,1993,7021,Annual value,USD,246.5,A,Official figure
PP,Producer Prices,484,Mexico,5532,Producer Price (USD/tonne),112,Maize (corn),1994,1994,7021,Annual value,USD,194.4,A,Official figure
